INSTNM,STABBR,REGION,ADM_RATE,UGDS,COSTT4_A,MD_EARN_WNE_P10,MD_EARN_WNE_P6,DEBT_MDN_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_4_POOLED_SUPP,RET_FT4_POOLED_SUPP,isNCF
Diesel Driving Academy-Shreveport,LA,SE,,154,,,28900,6333,0.453453454,0.423611111,,,,,,FALSE
Pima Medical Institute-Mesa,AZ,SW,,945,,28800,26700,8445,0.462620002,0.394625982,0.5658867,0.681135225,,,,FALSE
Platt College-Los Angeles,CA,West,,587,30725,33800,25000,17985.5,0.341960784,0.308598351,0.389937107,0.462962963,0.6173,,,FALSE
Platt College-Aurora,CO,Rockies,0.8,236,,29400,53500,35000,0.680672269,0.677419355,,,,0.5455,,FALSE
Purdue University Global-Davenport,IA,Plains,,25237,19555,33900,24600,12638,0.255960094,0.204735307,0.350211964,0.534312161,0.3629,0.0714,,FALSE
Purdue University Global-Cedar Falls,IA,Plains,,214,,33900,24600,12638,0.255960094,0.204735307,0.350211964,0.534312161,0.3557,,,FALSE
Paul Mitchell the School-Boise,ID,Rockies,,229,,18200,17800,7344,0.447761194,0.377777778,,,,,,FALSE
Christian Life College,IL,GL,,67,16005,,,,,,,,,,,FALSE
Educators of Beauty College of Cosmetology-Rockford,IL,GL,,67,,16900,14100,9500,0.272727273,0.205479452,,,,,,FALSE
Northwestern College-Southwestern Campus,IL,GL,0.9372,650,29360,29600,24900,12139,0.224145999,0.187309335,0.320665083,0.480519481,,,,FALSE
Douglas J Aveda Institute,MI,GL,,769,,24200,21500,9500,0.434447301,0.312345679,0.451923077,0.712121212,,,,FALSE
Ross Medical Education Center-Brighton,MI,GL,,58,,24900,22400,9161,0.310010764,0.262582057,0.395604396,0.585365854,,,,FALSE
Ross Medical Education Center-Ann Arbor,MI,GL,,87,,24900,22400,9161,0.310010764,0.262582057,0.395604396,0.585365854,,,,FALSE
Taylortown School of Beauty Inc,MI,GL,,146,,,,7874,0.267175573,0.276190476,,,,,,FALSE
Pike-Lincoln Technical Center,MO,Plains,,21,,,32400,,0.41509434,,,,,,,FALSE
Pennsylvania Institute of Health and Technology,PA,ME,,78,22272,21300,18400,7904.5,0.398692811,0.305993691,0.610526316,0.595744681,,,,FALSE
Bethel Seminary-San Diego,CA,West,,,,47300,41100,19475,0.790286976,0.662686567,0.768768769,0.860665845,,,,FALSE
St Charles Community College,MO,Plains,,5983,7244,33000,28800,4346,0.449275362,0.319343066,0.498933902,0.560185185,,,,FALSE
Brandman University,CA,West,0.68,3502,29020,,41500,17166,0.499520307,0.407133244,0.53142329,0.683363149,,,,FALSE
New College of Florida,FL,SE,0.6896,835,20395,,23400,9798.5,0.70661157,0.630769231,0.77631579,0.702970297,0.6405,0.6993,0.8171,TRUE
Montana Bible College,MT,Rockies,,0,,,,,,,,,,,,FALSE
Conservatory of Recording Arts and Sciences,AZ,SW,,541,,37800,27100,8344,0.46653144,0.371428571,0.521072797,0.645,,,,FALSE
Adrian's College of Beauty Turlock,CA,West,,119,,,15300,9174.5,0.347058824,0.296,,,,,,FALSE
California Career School,CA,West,,86,,,,,,,,,,,,FALSE
Rolf Institute of Structural Integration,CO,Rockies,,88,,,,6333,0.714285714,,,,,,,FALSE
Sunstate Academy,FL,SE,,374,,17000,16700,7667,0.231277533,0.2,,,,,,FALSE
Elizabeth Grady School of Esthetics and Massage Therapy,MA,NE,,255,,33500,22200,6333,0.646706587,0.58490566,,,,,,FALSE
Ross Medical Education Center-Port Huron,MI,GL,,59,,21200,19000,9500,0.276789408,0.221498371,0.409292035,0.617886179,,,,FALSE
Capri Institute of Hair Design-Clifton,NJ,ME,,192,,23800,18000,7867,0.335526316,0.323275862,0.31372549,,,,,FALSE
Raphael's School of Beauty Culture Inc-Alliance,OH,GL,,161,,,14600,5939,0.2265625,0.2,,,,,,FALSE
Metro Technology Centers,OK,SW,,1188,,34000,35500,8000,0.404214559,0.339378238,,,,,,FALSE
Hussian College-Daymar College Bowling Green,KY,SE,,288,25749,23500,18700,6919,0.205882353,0.176279974,0.309446254,0.462962963,0.4783,,,FALSE
Altierus Career College Everett,WA,West,,227,26272,30100,19100,7388,0.28803066,0.234447901,0.413738019,0.592783505,,,,FALSE
Luna Community College,NM,SW,,628,9729,28300,21700,3272,0.286919831,0.225988701,,,,,,FALSE
Grabber School of Hair Design,MO,Plains,,145,,22400,21400,10392,0.281690141,0.211538462,,,,,,FALSE
Yeshivah Gedolah Rabbinical College,FL,SE,,24,17300,,,,,,,,0.1316,0.0784,0.5294,FALSE
University of the District of Columbia-David A Clarke School of Law,DC,ME,,,,35200,29100,11500,0.306220096,0.28817734,0.330241187,0.379032258,,,,FALSE
Raphael's School of Beauty Culture Inc-Brunswick,OH,GL,,57,,16400,15200,6343,0.23628692,0.180904523,,,,,,FALSE
Caribbean University-Ponce,PR,Outlying,,653,9464,18700,15900,6525,0.319642857,0.307773109,,,0.2467,0.3372,0.6667,FALSE
Caribbean University-Vega Baja,PR,Outlying,,253,9218,18700,15900,6525,0.319642857,0.307773109,,,0.1697,0.3293,0.7077,FALSE
University of Advancing Technology,AZ,SW,0.8474,772,30799,46400,33700,15750,0.504,0.413173653,0.530864198,0.641618497,0.2058,0.2708,0.5722,FALSE
Paradise Valley Community College,AZ,SW,,6276,11400,35600,30300,4500,0.357720119,0.276371308,0.458143075,0.540441177,,,,FALSE
Chandler-Gilbert Community College,AZ,SW,,8822,11533,38600,32200,3500,0.403100775,0.320672478,0.464854733,0.523550725,,,,FALSE
HSHS St. John's Hospital School of Clinical Laboratory Science,IL,GL,,6,,,,19538,,,,,,,,FALSE
Madison Media Institute,WI,GL,,111,15335,31600,24700,9500,0.366473988,0.228682171,0.497512438,0.668918919,,,,FALSE
Great Plains Technology Center,OK,SW,,209,,32300,30500,,,,,,,,,FALSE
Roane-Jackson Technical Center,WV,SE,,37,,27800,24800,,,,,,,,,FALSE
Pioneer Technology Center,OK,SW,,126,,27300,21500,,,,,,,,,FALSE
Portage Lakes Career Center,OH,GL,,107,,32600,25200,6333,0.488188976,0.435294118,,,,,,FALSE
Eastern College of Health Vocations-New Orleans,LA,SE,,57,,21700,18000,3731,0.412,0.390749601,0.505263158,,,,,FALSE
Bell Mar Beauty College,IL,GL,,82,,18800,,,,,,,,,,FALSE
Caddo Kiowa Technology Center,OK,SW,,416,,19600,14300,,,,,,,,,FALSE
Brightwood College-San Antonio-San Pedro,TX,SW,,376,,24200,20000,8300,0.22983871,0.206710605,0.335205993,0.447916667,,,,FALSE
Center for Instruction Technology & Innovation (CiTi),NY,ME,0.8611,57,,30700,28300,5500,0.461538462,0.372093023,,,,,,FALSE
International School of Skin Nailcare & Massage Therapy,GA,SE,,330,,22300,22200,6104,0.347474748,0.33,,,,,,FALSE
Palomar Institute of Cosmetology,CA,West,,114,,19900,22800,6333,0.532338309,0.503597122,,,,,,FALSE
Southern Oklahoma Technology Center,OK,SW,,102,,29800,25400,,,,,,,,,FALSE
Vista College,TX,SW,,4701,23070,20800,20400,12076.5,0.172479391,0.153865399,0.252747253,0.412371134,,,,FALSE
Autry Technology Center,OK,SW,0.7411,344,,30800,23500,,,,,,,,,FALSE
Greene County Vocational School District,OH,GL,,28,,31000,33600,4790.5,0.4375,0.373737374,,,,,,FALSE
Canadian Valley Technology Center,OK,SW,,313,,23200,21700,,,,,,,,,FALSE
Wilkes-Barre Area Career and Technical Center Practical Nursing,PA,ME,,110,,38400,34800,9017,0.421568628,0.356589147,0.595744681,,,,,FALSE
Mayo Clinic Graduate School of Biomedical Sciences,MN,Plains,,,,,60300,9060.5,,,,,,,,FALSE
Meridian Technology Center,OK,SW,,137,,27300,24500,,,,,,,,,FALSE
Waynesville Career Center,MO,Plains,,43,,34100,,8851,0.480519481,0.377777778,,,,,,FALSE
Capitol School of Hairstyling and Esthetics,NE,Plains,,124,,26000,21100,5500,0.715116279,0.6625,0.760869565,0.760869565,,,,FALSE
Morris County Vocational School District,NJ,ME,0.825,50,,,,6400,0.617647059,,,,,,,FALSE
Ross Medical Education Center-Roosevelt Park,MI,GL,,147,,21200,19000,9500,0.276789408,0.221498371,0.409292035,0.617886179,,,,FALSE
Ross Medical Education Center-Kentwood,MI,GL,,150,,24100,21700,9500,0.317717206,0.275280899,0.411764706,0.587301587,,,,FALSE
South Florida Bible College and Theological Seminary,FL,SE,,276,19210,,,19000,,,,,,,,FALSE
Cloyd's Barber School 2 Inc,LA,SE,,21,,,,,,,,,,,,FALSE
Universal Technical Institute of Illinois Inc,IL,GL,,1077,,45200,35000,12813,0.481176267,0.388631646,0.533640023,0.703413542,,,,FALSE
Pennsylvania College of Technology,PA,ME,,5419,29647,42600,35300,14749.5,0.651955868,0.467931937,0.721098266,0.824349442,0.4654,0.4021,0.7883,FALSE
Commonwealth Institute of Funeral Service,TX,SW,,215,27837,32300,27000,8761,0.502074689,0.434782609,,,,,,FALSE
Delta College of Arts & Technology,LA,SE,,263,,28200,23900,5500,0.509601182,0.483146067,0.583333333,0.685714286,,,,FALSE
InterCoast Colleges-Anaheim,CA,West,,285,,21800,20300,9500,0.253937764,0.218967229,0.328571429,0.595959596,,,,FALSE
Stone Child College,MT,Rockies,,193,11749,16100,10600,,,,,,0.2941,,0.5476,FALSE
New York Academy of Art,NY,ME,,,,,,,,,,,,,,FALSE
Suffolk County Community College,NY,ME,,20566,11260,37800,29300,4376,0.549131974,0.457099469,0.548019802,0.596687211,,,,FALSE
Las Positas College,CA,West,,8077,10563,38500,31000,5250,0.5,0.404040404,,,,,,FALSE
Blades School of Hair Design,MD,ME,,72,,,17500,9112,0.216,0.17,,,,,,FALSE
Ogeechee Technical College,GA,SE,,1685,11879,26000,21500,7264,0.254251701,0.204013378,0.381395349,0.53125,,,,FALSE
Remington College-Mobile Campus,AL,SE,,373,24794,26800,21900,9500,0.258916165,0.228370413,0.361576355,0.536945813,0.5685,,0.6058,FALSE
Southern Technical College,FL,SE,,887,23532,26600,24900,12793,0.271038886,0.238341969,0.302272727,0.464,0.4123,0.1594,,FALSE
Mercy-St Luke's School of Radiologic Technology,IA,Plains,,22,,,,,,,,,,,,FALSE
Southwest Acupuncture College-Santa Fe,NM,SW,,,,,,,,,,,,,,FALSE
Northwest Technology Center-Alva,OK,SW,,124,,24700,,,,,,,,,,FALSE
Mercer County Career Center,PA,ME,,31,,34600,30400,13350,0.518987342,0.408163265,,,,,,FALSE
California State University-San Marcos,CA,West,0.5676,14516,19191,47300,37800,12500,0.665667166,0.639914773,0.663908997,0.705208333,0.5282,0.5481,0.8005,FALSE
Argosy University-Hawaii,HI,West,,383,25795,41400,30300,13437.5,0.26831745,0.21943488,0.347314202,0.516835917,,,,FALSE
Baptist Theological Seminary at Richmond,VA,SE,,,,,,,,,,,,,,FALSE
Brightwood College-Modesto,CA,West,,364,,23800,19700,7903.5,0.327137547,0.287029289,0.420245399,0.516129032,,,,FALSE
Purdue University Global-Des Moines,IA,Plains,,657,23836,33900,24600,12638,0.255960094,0.204735307,0.350211964,0.534312161,0.4167,,,FALSE
Hairmasters Institute of Cosmetology,IL,GL,,104,,20100,16800,5500,0.284210526,0.181818182,,,,,,FALSE
Tricoci University of Beauty Cuture LLC-Bloomington,IN,GL,,68,,,,6592,0.326923077,,,,,,,FALSE
Interactive College of Technology-Newport,KY,SE,,66,17415,23000,19900,6925,0.399293286,0.348785872,,,,,,FALSE
Platt College-McCann-Monroe,LA,SE,,591,24818,29000,25900,12667,0.38576779,0.323633157,0.488023952,0.656716418,,,,FALSE
Ross Medical Education Center-Taylor,MI,GL,,66,,25000,21800,9500,0.301659125,0.256972112,0.409482759,0.522222222,,,,FALSE
National Tractor Trailer School Inc-Liverpool,NY,ME,,61,,36100,31200,6365,0.471302428,0.445833333,,,,,,FALSE
Interactive College of Technology,TX,SW,,26,17785,23700,21200,2991,0.361538462,0.388888889,,,,,,FALSE
Butler Beauty Academy-New Castle Beauty Academy,PA,ME,,17,,16200,13200,7875,0.376470588,0.3,,,,,,FALSE
NorthWest Arkansas Community College,AR,SE,,6053,11287,32800,27800,5250,0.43079922,0.357061503,0.506878307,0.583554377,,,,FALSE
Brewster Technical College,FL,SE,,254,,20300,18200,,,,,,,,,FALSE
Hodges University,FL,SE,0.5792,1069,26352,37100,27700,13875,0.327807708,0.277234181,0.387234043,0.531428571,0.2564,0.2529,0.3619,FALSE
Argosy University-Atlanta,GA,SE,,453,25310,41400,30300,13437.5,0.26831745,0.21943488,0.347314202,0.516835917,,,0.3265,FALSE
University of St. Augustine for Health Sciences,CA,West,,,,,,,,,,,,,,FALSE
Capital Area School of Practical Nursing,IL,GL,,135,,39900,36900,9500,0.478087649,0.408602151,,,,,,FALSE
Hair Professionals Career College,IL,GL,,69,,19500,20800,7917,0.316239316,0.2,,,,,,FALSE
Alexandria School of Scientific Therapeutics,IN,GL,,33,,24300,17900,7093,0.589285714,0.485714286,,,,,,FALSE
Empire Beauty School-Bloomfield,NJ,ME,,149,,18200,15700,8915,0.277136259,0.24328594,0.35978836,0.409090909,,,,FALSE
Southwest Technology Center,OK,SW,,206,,34700,24200,,,,,,,,,FALSE
Western Area Career & Technology Center,PA,ME,0.76,106,,41600,31100,13500,0.452702703,0.377777778,,,,,,FALSE
Hussian College-Daymar College Clarksville,TN,SE,,1025,26587,23500,18700,6919,0.205882353,0.176279974,0.309446254,0.462962963,0.3259,,,FALSE
Nossi College of Art,TN,SE,0.4796,253,24734,26800,21600,16474,0.352564103,0.296703297,0.35483871,0.621621622,0.5691,0.45,0.6312,FALSE
Seguin Beauty School-New Braunfels,TX,SW,,26,,19000,12100,7250,0.366666667,0.31,,,,,,FALSE
Pima Medical Institute-Seattle,WA,West,,630,,28800,26700,8445,0.462620002,0.394625982,0.5658867,0.681135225,,,,FALSE
Mineral County Vocational Technical Center,WV,SE,,25,,,,,,,,,,,,FALSE
Hypnosis Motivation Institute,CA,West,,157,,25000,19900,9500,0.471502591,0.4,0.555555556,,,,,FALSE
Los Angeles ORT College-Los Angeles Campus,CA,West,,164,,21500,18100,9020.5,0.519637462,0.511705686,,,,,,FALSE
Thanh Le College School of Cosmetology,CA,West,,42,,13900,14000,,,,,,,,,FALSE
Southeastern Technical College,GA,SE,,1255,9522,20600,20100,3500,0.188034188,0.163059163,,,,,,FALSE
Massachusetts School of Law,MA,NE,,,,,,,,,,,,,,FALSE
Community Services Division-Alliance City,OH,GL,,84,,24100,24000,6840,0.352201258,0.267241379,,,,,,FALSE
Universal Technical Institute-Auto Motorcycle & Marine Mechanics Institute Division-Orlando,FL,SE,,2236,,38700,31500,12722,0.410058855,0.326051925,0.481264637,0.649415693,,,,FALSE
Erwin Technical College,FL,SE,,1015,,29800,24900,,,,,,,,,FALSE
Rosel School of Cosmetology,IL,GL,,43,,14700,15300,,,,,,,,,FALSE
Worsham College of Mortuary Science,IL,GL,,87,,48400,42600,14972.5,0.608695652,0.46031746,,,,,,FALSE
Bryan University,MO,Plains,,291,25093,24400,19700,15671,0.176829268,0.146233383,,,0.21,,,FALSE
Oregon College of Oriental Medicine,OR,West,,,,,,,,,,,,,,FALSE
Central Pennsylvania Institute of Science and Technology,PA,ME,,255,,,31400,6333,0.605947955,0.52,,,,,,FALSE
Northwest Educational Center,TX,SW,,234,,22300,18100,,,,,,,,,FALSE
Sebring Career Schools-Houston,TX,SW,,130,,18100,14400,5938,0.369565217,,,,,,,FALSE
PCI Health Training Center,TX,SW,,378,,25800,23100,6333,0.392007612,0.348427673,0.529411765,0.514285714,,,,FALSE
Miami-Jacobs Career College-Columbus,OH,GL,,48,26872,25300,21400,14213,0.262692484,0.213512962,0.374442794,0.550955414,,,,FALSE
Bryant & Stratton College-Solon,OH,GL,,238,22059,24100,21200,9618,0.187316343,0.153212958,0.298497496,0.462006079,0.1417,,,FALSE
Hamrick School,OH,GL,,117,,,33000,5481,0.375,0.35483871,,,,,,FALSE
Alabama State College of Barber Styling,AL,SE,,13,,,,,,,,,,,,FALSE
Fortis College,AL,SE,,375,28642,20900,17200,9424,0.22402472,0.197097378,0.299168975,0.554347826,,,,FALSE
Downey Adult School,CA,West,,838,,,,,,,,,,,,FALSE
CRU Institute of Cosmetology and Barbering,CA,West,,53,,13400,,11786.5,0.316666667,0.304347826,,,,,,FALSE
Modern Technology School,CA,West,,104,,37400,34200,11077,0.512077295,0.464,,,,,,FALSE
National Career Education,CA,West,,461,,33400,26800,7600,0.35380117,0.315068493,0.436464088,0.738095238,,,,FALSE
Thuy Princess Beauty College,CA,West,,53,,,14800,,,,,,,,,FALSE
North-West College-Glendale,CA,West,,131,,26600,22500,8654,0.481665015,0.43494898,0.61452514,0.760869565,,,,FALSE
Fremont College,CA,West,,151,,31500,26900,20000,0.254859611,0.205970149,0.386138614,,0.5509,,,FALSE
Pomona Unified School District Adult and Career Education,CA,West,,108,,18300,17600,,,,,,,,,FALSE
Universal College of Beauty Inc-Los Angeles 2,CA,West,,26,,14300,13800,,,,,,,,,FALSE
IBMC College,CO,Rockies,,359,23647,26700,24200,12000,0.332129964,0.302658487,0.382165605,0.47311828,,,,FALSE
Xenon International Academy-Denver,CO,Rockies,,58,,21900,20700,7589,0.465838509,0.395833333,,,,,,FALSE
Academy of Cosmetology,FL,SE,,124,,,14400,5001,0.32,0.301652893,,,,,,FALSE
Sunstate Academy,FL,SE,,290,,17800,17700,7690,0.37037037,0.324427481,0.484848485,,,,,FALSE
Fortis College-Smyrna,GA,SE,,585,24424,27200,25600,9500,0.236795384,0.202307259,0.327891157,0.493087558,,,,FALSE
Remington College-Honolulu Campus,HI,West,,287,26727,26800,21900,9500,0.258916165,0.228370413,0.361576355,0.536945813,0.5554,0.6818,,FALSE
Vatterott College-Des Moines,IA,Plains,,34,24207,24800,21200,14458,0.184046531,0.15794621,0.288659794,0.507042254,,,,FALSE
Ross College-Quad Cities,IA,Plains,,73,,29400,25800,9161,0.310010764,0.262582057,0.395604396,0.585365854,,,,FALSE
Pivot Point Academy,IL,GL,,71,,26600,21300,9833,0.467741936,0.325373134,0.553571429,0.752136752,,,,FALSE
Blalock's Professional Beauty College,LA,SE,,12,,,,,,,,,,,,FALSE
Diesel Driving Academy-Baton Rouge,LA,SE,,212,,37800,31000,6333,0.442731278,0.431937173,,,,,,FALSE
New England Hair Academy,MA,NE,,180,,15800,17800,,,,,,,,,FALSE
Rob Roy Academy-Worcester,MA,NE,,123,,20000,15700,6569,0.318965517,0.25,,,,,,FALSE
Upper Cape Cod Regional Technical School,MA,NE,0.6897,87,,,45400,9500,0.672131148,0.638888889,,,,,,FALSE
All-State Career-Baltimore,MD,ME,,561,,34700,23600,6333,0.204336948,0.183673469,0.26916221,0.458333333,,,,FALSE
Adler Graduate School,MN,Plains,,,,,,,,,,,,,,FALSE
Academy of Hair Design-Jackson,MS,SE,,57,,16200,17100,5500,,,,,,,,FALSE
KC's School of Hair Design,MS,SE,,45,,,,6500,0.333333333,,,,,,,FALSE
Lincoln Technical Institute-Moorestown,NJ,ME,,528,,27600,23400,9500,0.297687327,0.244410952,0.385052034,0.623978202,,,,FALSE
Monmouth County Vocational School District,NJ,ME,,59,,40100,27600,3500,0.482142857,0.4,,,,,,FALSE
Brightwood College-Las Vegas,NV,West,,670,,26700,22800,9492.5,0.33615222,0.270920502,0.433862434,0.635294118,,,,FALSE
Beauty School of Middletown,NY,ME,,56,,21600,17100,5658,0.340206186,0.308823529,,,,,,FALSE
Bryant & Stratton College-Southtowns,NY,ME,,390,22090,24100,21200,9618,0.187316343,0.153212958,0.298497496,0.462006079,0.272,,,FALSE
Continental School of Beauty Culture-Olean,NY,ME,,56,,,,9500,0.362790698,0.268965517,,,,,,FALSE
National Tractor Trailer School Inc-Buffalo,NY,ME,,91,,36100,31200,6365,0.471302428,0.445833333,,,,,,FALSE
Yeshiva Gedolah Imrei Yosef D'spinka,NY,ME,,105,14478,13800,12900,,,,,,0.6136,0.6177,0.8298,FALSE
Cleveland Institute of Dental-Medical Assistants-Mentor,OH,GL,,77,,21800,20500,9500,0.202518363,0.156911582,0.43442623,,,,,FALSE
Cleveland Institute of Dental-Medical Assistants-Lyndhurst,OH,GL,,9,,21800,20500,9500,0.202518363,0.156911582,0.43442623,,,,,FALSE
Knox County Career Center,OH,GL,,172,,27000,24100,9500,0.419117647,0.363157895,,,,,,FALSE
Madison Adult Career Center,OH,GL,,124,,,14400,3958,0.269230769,0.23255814,,,,,,FALSE
Remington College-Cleveland Campus,OH,GL,,670,24793,26800,21900,9500,0.258916165,0.228370413,0.361576355,0.536945813,,,,FALSE
Brown Mackie College-Findlay,OH,GL,,128,,29400,25800,16475,0.225464932,0.183039833,0.324473778,0.525686977,0.2766,,,FALSE
Toledo Academy of Beauty Culture-East,OH,GL,,91,,15600,15300,7916,0.263157895,0.2,,,,,,FALSE
U S Grant Joint Vocational School,OH,GL,,33,,,,,,,,,,,,FALSE
Chisholm Trail Technology Center,OK,SW,,33,,,,,,,,,,,,FALSE
Gordon Cooper Technology Center,OK,SW,,689,,34900,28900,,,,,,,,,FALSE
Kiamichi Technology Center-Atoka,OK,SW,,46,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Center-Durant,OK,SW,,27,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Center-Hugo,OK,SW,,55,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Center-McAlester,OK,SW,,523,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Center-Idabel,OK,SW,,49,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Center-Poteau,OK,SW,,295,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Center-Spiro,OK,SW,,43,,23700,20000,,,,,,,,,FALSE
Kiamichi Technology Centers-Talihina Campus,OK,SW,,49,,23700,20000,,,,,,,,,FALSE
YTI Career Institute-Altoona,PA,ME,,172,,23300,20100,9457.5,0.441422594,0.341137124,,,,,,FALSE
Eastern Center for Arts and Technology,PA,ME,0.8,59,,48900,45200,9500,0.575,0.521126761,0.616666667,,,,,FALSE
Empire Beauty School-Center City Philadelphia,PA,ME,,317,,16500,15000,8100,0.274257426,0.193891102,0.451977401,0.6375,,,,FALSE
CEM College-Humacao,PR,Outlying,,370,11633,19000,15300,3000,0.543378995,0.530054645,,,0.4768,,0.8367,FALSE
Colegio Mayor de Tecnologia Inc,PR,Outlying,,62,,16100,14800,,,,,,,,,FALSE
Institucion Chaviano de Mayaguez,PR,Outlying,,90,,,13800,,,,,,,,,FALSE
EDIC College,PR,Outlying,0.7863,2378,10010,17700,17300,3500,,,,,0.4247,,,FALSE
Liceo de Arte-Dise-O y Comercio,PR,Outlying,,197,10789,15800,12700,,,,,,,,,FALSE
Universal Technology College of Puerto Rico,PR,Outlying,,285,,17000,14200,,,,,,0.6069,,,FALSE
Academy of Hair Technology,SC,SE,,87,,17600,20600,4333,0.556603774,0.491525424,,,,,,FALSE
Mr Wayne's School of Unisex Hair Design,TN,SE,,56,,,,5500,0.428571429,,,,,,,FALSE
Queen City College,TN,SE,,105,,18500,14800,6713,0.328125,0.230769231,,,,,,FALSE
College of the Marshall Islands,MH,Outlying,,1024,8750,,,,,,,,,,,FALSE
Remington College-Fort Worth Campus,TX,SW,,558,26960,26800,21900,9500,0.258916165,0.228370413,0.361576355,0.536945813,0.7025,,,FALSE
UCAS University of Cosmetology Arts & Sciences,TX,SW,,26,,14300,16600,3959,,,,,,,,FALSE
School of Automotive Machinists & Technology,TX,SW,0.8846,163,,51400,40000,13219,0.474747475,0.3,,,,,,FALSE
